'meeting_id';'meeting_date';'attendee_id'
104734;'1987-04-23 04:00:00';5327
104735;'1976-11-17 03:00:00';5495
104736;'1970-08-07 03:00:00';9078
104737;'2014-06-25 03:00:00';3621
104738;'1996-05-09 03:00:00';5167
104739;'1991-09-09 03:00:00';4388
104740;'1994-06-09 03:00:00';4091
104741;'2014-06-10 03:00:00';5449
104742;'1987-01-08 03:00:00';2469
104743;'1970-12-11 03:00:00';572
104744;'2010-06-21 03:00:00';3368
104745;'1974-08-10 03:00:00';5704
104746;'2014-11-02 02:00:00';3777
104747;'1990-08-09 03:00:00';4047
104748;'2001-10-02 03:00:00';7984
104749;'1975-01-31 03:00:00';8523
104750;'2000-08-02 03:00:00';2776
104751;'1989-05-16 03:00:00';5598
104752;'2011-09-01 03:00:00';6806
104753;'1992-11-26 02:00:00';411
104754;'1973-12-22 03:00:00';542
104755;'2014-08-12 03:00:00';3853
104756;'1985-12-16 03:00:00';3696
104757;'1983-06-21 04:00:00';5669
104758;'1981-10-12 03:00:00';3018
104759;'2016-11-15 02:00:00';6721
104760;'1996-03-08 02:00:00';4999
104761;'1984-09-29 04:00:00';2680
104762;'2001-08-22 03:00:00';8229
104763;'1984-09-12 04:00:00';8050
104764;'2012-04-23 03:00:00';8260
104765;'2017-09-03 02:00:00';7412
104766;'2005-01-11 02:00:00';9546
104767;'2000-04-12 03:00:00';5129
104768;'2001-12-22 02:00:00';1780
104769;'2001-10-28 02:00:00';8780
104770;'1980-02-29 03:00:00';983
104771;'1972-04-12 03:00:00';6131
104772;'1999-06-13 03:00:00';3893
104773;'1989-11-07 02:00:00';597
104774;'1973-03-03 03:00:00';3899
104775;'1972-06-10 03:00:00';1307
104776;'2015-03-19 02:00:00';2534
104777;'2006-08-24 03:00:00';4196
104778;'1990-01-08 02:00:00';3781
104779;'2007-02-28 02:00:00';6035
104780;'1991-12-16 02:00:00';7146
104781;'1999-01-12 02:00:00';5460
104782;'1991-02-20 02:00:00';4763
104783;'1973-07-23 03:00:00';9516
104784;'1979-01-12 03:00:00';2037
104785;'1992-04-11 03:00:00';3837
104786;'1988-03-25 03:00:00';9744
104787;'1993-11-13 02:00:00';2872
104788;'2000-10-22 03:00:00';7133
104789;'1978-01-28 03:00:00';9277
104790;'2012-09-01 03:00:00';2235
104791;'1978-04-03 03:00:00';6350
104792;'2008-06-02 03:00:00';9257
104793;'2011-10-17 03:00:00';5523
104794;'2014-10-10 03:00:00';2902
104795;'1995-09-19 03:00:00';5302
104796;'2013-08-27 03:00:00';7461
104797;'2014-08-12 03:00:00';8286
104798;'2008-12-12 02:00:00';8493
104799;'1984-06-03 04:00:00';9785
104800;'2002-03-12 02:00:00';6636
104801;'2003-02-23 02:00:00';7985
104802;'2001-12-15 02:00:00';1291
104803;'1977-02-06 03:00:00';9426
104804;'1984-01-11 03:00:00';6364
104805;'2000-05-10 03:00:00';8466
104806;'1998-10-10 03:00:00';7904
104807;'1986-08-23 04:00:00';5438
104808;'1991-07-09 03:00:00';1765
104809;'2003-11-09 02:00:00';2518
104810;'2011-04-26 03:00:00';2860
104811;'1990-03-10 02:00:00';8991
104812;'2014-01-24 03:00:00';2297
104813;'1970-01-16 03:00:00';3991
104814;'1988-01-23 03:00:00';7940
104815;'2001-06-17 03:00:00';197
104816;'1975-02-19 03:00:00';685
104817;'1998-08-03 03:00:00';8621
104818;'1984-04-10 04:00:00';668
104819;'1986-05-07 04:00:00';8179
104820;'1978-08-13 03:00:00';374
104821;'2006-02-12 02:00:00';2232
104822;'1977-09-05 03:00:00';5996
104823;'1990-10-22 02:00:00';9728
104824;'1971-10-20 03:00:00';8205
104825;'1974-04-21 03:00:00';5556
104826;'1976-12-30 03:00:00';4491
104827;'1980-04-22 03:00:00';6402
104828;'2000-10-25 03:00:00';6027
104829;'1978-10-06 03:00:00';8658
104830;'2000-06-23 03:00:00';5974
104831;'1977-01-21 03:00:00';84
104832;'1974-09-10 03:00:00';2381
104833;'2007-01-29 02:00:00';8325
104834;'1982-07-15 04:00:00';777
104835;'1971-11-09 03:00:00';625
104836;'1991-06-29 03:00:00';384
104837;'1978-08-10 03:00:00';2338
104838;'2012-07-17 03:00:00';5236
104839;'1979-12-31 03:00:00';6358
104840;'1985-04-30 04:00:00';3221
104841;'1972-12-26 03:00:00';7102
104842;'1996-06-08 03:00:00';3447
104843;'1979-10-19 03:00:00';2947
104844;'1996-05-14 03:00:00';46
104845;'1999-11-12 02:00:00';2612
104846;'2014-11-10 02:00:00';6773
104847;'1971-01-08 03:00:00';8634
104848;'1974-08-23 03:00:00';6591
104849;'2006-06-06 03:00:00';3404
104850;'1998-07-01 03:00:00';9397
104851;'2002-11-06 02:00:00';5118
104852;'2012-07-02 03:00:00';6749
104853;'2006-04-16 03:00:00';420
104854;'2000-04-14 03:00:00';9835
104855;'1976-12-25 03:00:00';1669
104856;'1990-09-29 03:00:00';1170
104857;'1993-06-26 03:00:00';4667
104858;'2001-10-10 03:00:00';1155
104859;'2009-06-15 03:00:00';6838
104860;'2013-04-05 03:00:00';486
104861;'2001-04-13 03:00:00';320
104862;'1989-10-26 02:00:00';9350
104863;'1981-12-31 03:00:00';363
104864;'2005-09-01 03:00:00';583
104865;'1975-09-06 03:00:00';3175
104866;'1998-09-17 03:00:00';7779
104867;'1998-07-31 03:00:00';7008
104868;'1979-09-28 03:00:00';8673
104869;'1988-07-18 04:00:00';2019
104870;'1980-04-14 03:00:00';7431
104871;'1983-12-21 03:00:00';3185
104872;'1973-04-22 03:00:00';502
104873;'1984-08-22 04:00:00';8349
104874;'2014-04-21 03:00:00';2852
104875;'1972-07-10 03:00:00';3519
104876;'1990-07-09 03:00:00';2552
104877;'1991-10-08 02:00:00';5771
104878;'1986-03-11 03:00:00';2653
104879;'1974-11-18 03:00:00';8939
104880;'2016-03-05 02:00:00';5225
104881;'2015-09-17 02:00:00';7465
104882;'1981-03-20 03:00:00';8040
104883;'2015-04-14 02:00:00';6473
104884;'2004-10-27 03:00:00';6737
104885;'2008-08-14 03:00:00';5923
104886;'2008-11-28 02:00:00';458
104887;'2013-08-18 03:00:00';990
104888;'2003-11-01 02:00:00';2903
104889;'1996-09-22 03:00:00';6456
104890;'2008-10-08 03:00:00';5326
104891;'1991-12-31 02:00:00';2242
104892;'1974-08-23 03:00:00';470
104893;'1974-11-24 03:00:00';1368
104894;'1995-05-16 03:00:00';6782
104895;'2011-08-14 03:00:00';6159
104896;'2009-04-24 03:00:00';1978
104897;'2013-10-11 03:00:00';4982
104898;'1983-04-30 04:00:00';359
104899;'1997-06-24 03:00:00';2127
104900;'1991-02-25 02:00:00';2080
104901;'2006-12-12 02:00:00';7255
104902;'1978-09-22 03:00:00';9017
104903;'2003-04-25 03:00:00';2337
104904;'1997-01-22 02:00:00';761
104905;'1982-05-26 04:00:00';1137
104906;'1970-01-10 03:00:00';3493
104907;'2000-04-08 03:00:00';3219
104908;'2006-06-05 03:00:00';9478
104909;'2004-10-09 03:00:00';9596
104910;'2002-09-10 03:00:00';7549
104911;'2016-10-28 02:00:00';345
104912;'1970-09-01 03:00:00';1837
104913;'2016-07-07 02:00:00';8020
104914;'1980-02-25 03:00:00';6278
104915;'2014-12-13 02:00:00';2453
104916;'2011-09-08 03:00:00';290
104917;'1970-02-03 03:00:00';6820
104918;'2008-03-21 02:00:00';3528
104919;'2002-05-31 03:00:00';7532
104920;'2000-03-12 02:00:00';3982
104921;'2007-04-14 03:00:00';8555
104922;'2001-09-02 03:00:00';7628
104923;'2006-11-16 02:00:00';2327
104924;'1991-05-20 03:00:00';9772
104925;'2014-12-29 02:00:00';7387
104926;'2016-08-01 02:00:00';9037
104927;'1983-07-16 04:00:00';2478
104928;'2001-12-28 02:00:00';6294
104929;'2012-03-15 03:00:00';5316
104930;'1999-04-02 03:00:00';727
104931;'1989-05-15 03:00:00';6654
104932;'1995-06-15 03:00:00';2764
104933;'1995-06-22 03:00:00';2173
104934;'2007-04-09 03:00:00';3467
104935;'2009-12-17 02:00:00';1764
104936;'1998-07-13 03:00:00';4204
104937;'1997-06-11 03:00:00';8955
104938;'1984-06-09 04:00:00';376
104939;'2008-08-17 03:00:00';2736
104940;'1974-09-29 03:00:00';8026
104941;'1999-02-09 02:00:00';5832
104942;'2001-09-26 03:00:00';4915
104943;'1979-04-29 03:00:00';1875
104944;'2001-06-27 03:00:00';6730
104945;'2011-10-25 03:00:00';6669
104946;'2016-07-25 02:00:00';3935
104947;'1976-10-06 03:00:00';1456
104948;'1999-08-10 03:00:00';8304
104949;'1998-11-21 02:00:00';5207
104950;'1987-01-24 03:00:00';5893
104951;'2012-06-01 03:00:00';4558
104952;'1976-03-19 03:00:00';2934
104953;'2000-05-23 03:00:00';6805
104954;'1996-07-28 03:00:00';6173
104955;'2013-10-03 03:00:00';4099
104956;'1987-07-27 04:00:00';886
104957;'2003-08-30 03:00:00';8135
104958;'2002-06-26 03:00:00';3155
104959;'2003-03-25 02:00:00';9466
104960;'1996-04-02 03:00:00';1227
104961;'1977-01-27 03:00:00';8528
104962;'1992-09-21 03:00:00';7602
104963;'1987-04-21 04:00:00';6494
104964;'2006-04-16 03:00:00';6660
104965;'1971-04-21 03:00:00';2277
104966;'1989-03-31 03:00:00';8171
104967;'1977-08-11 03:00:00';2460
104968;'1999-03-03 02:00:00';3441
104969;'1999-10-04 03:00:00';9884
104970;'2000-06-29 03:00:00';447
104971;'1972-04-19 03:00:00';1364
104972;'1974-08-22 03:00:00';8595
104973;'1970-04-26 03:00:00';4797
104974;'2013-01-01 03:00:00';6928
104975;'1993-11-08 02:00:00';9816
104976;'1982-01-21 03:00:00';7936
104977;'2007-12-22 02:00:00';8516
104978;'2002-02-06 02:00:00';692
104979;'2004-07-15 03:00:00';5531
104980;'2013-03-27 03:00:00';3244
104981;'2013-03-15 03:00:00';3420
104982;'1984-11-29 03:00:00';6017
104983;'1981-06-22 04:00:00';3011
104984;'1997-07-20 03:00:00';9280
104985;'2004-12-16 02:00:00';8452
104986;'2016-05-29 02:00:00';6770
104987;'1988-10-19 03:00:00';3976
104988;'2014-10-10 03:00:00';7078
104989;'1971-07-07 03:00:00';5966
104990;'2001-04-28 03:00:00';5136
104991;'1977-04-25 03:00:00';7090
104992;'1980-04-29 03:00:00';5978
104993;'1998-07-17 03:00:00';4571
104994;'1971-11-25 03:00:00';8808
104995;'1996-08-03 03:00:00';2749
104996;'1974-08-22 03:00:00';3082
104997;'2008-12-16 02:00:00';719
104998;'1982-03-01 03:00:00';3035
104999;'2007-07-07 03:00:00';6408
105000;'1988-07-26 04:00:00';215
105001;'1983-08-27 04:00:00';1603
105002;'2000-01-18 02:00:00';7305
105003;'1972-08-29 03:00:00';5521
105004;'2016-09-16 02:00:00';5697
105005;'1980-12-08 03:00:00';4797
105006;'1991-08-16 03:00:00';5461
105007;'2009-12-14 02:00:00';1514
105008;'2012-01-30 03:00:00';4671
105009;'1998-03-08 02:00:00';2201
105010;'2002-03-26 02:00:00';4948
105011;'1975-04-09 03:00:00';3911
105012;'1996-07-11 03:00:00';9604
105013;'1996-05-18 03:00:00';8339
105014;'1974-06-25 03:00:00';861
105015;'2008-03-14 02:00:00';3981
105016;'1976-04-05 03:00:00';2074
105017;'2001-09-30 03:00:00';858
105018;'2016-07-02 02:00:00';7689
105019;'2002-12-07 02:00:00';9172
105020;'1971-03-03 03:00:00';5098
105021;'1984-02-13 03:00:00';9743
105022;'1971-12-23 03:00:00';836
105023;'2013-12-24 03:00:00';5334
105024;'2016-12-21 02:00:00';4754
105025;'2010-06-10 03:00:00';7187
105026;'1979-02-18 03:00:00';1002
105027;'1985-05-13 04:00:00';8013
105028;'1975-06-29 03:00:00';765
105029;'2005-02-03 02:00:00';5356
105030;'1974-01-30 03:00:00';2810
105031;'1992-08-14 03:00:00';8024
105032;'2013-11-17 03:00:00';9406
105033;'1970-07-11 03:00:00';2847
105034;'1986-04-12 04:00:00';2374
105035;'2015-09-24 02:00:00';998
105036;'1976-01-20 03:00:00';4501
105037;'2011-03-11 02:00:00';4199
105038;'1995-02-22 02:00:00';5600
105039;'1994-05-04 03:00:00';3720
105040;'1975-06-15 03:00:00';9943
105041;'1997-10-28 02:00:00';2732
105042;'2001-07-15 03:00:00';2654
105043;'1976-04-18 03:00:00';2051
105044;'1985-10-08 03:00:00';7306
105045;'1986-10-30 03:00:00';5789
105046;'1998-05-27 03:00:00';6247
105047;'2008-06-16 03:00:00';3835
105048;'2010-08-12 03:00:00';8421
105049;'2016-08-21 02:00:00';6518
105050;'1985-08-18 04:00:00';2644
105051;'2009-08-19 03:00:00';2585
105052;'1970-03-28 03:00:00';3540
105053;'1993-05-22 03:00:00';9673
105054;'1975-08-25 03:00:00';5071
105055;'1971-09-30 03:00:00';3414
105056;'2012-07-22 03:00:00';1186
105057;'1972-04-07 03:00:00';1257
105058;'2016-12-07 02:00:00';310
105059;'1971-08-10 03:00:00';2621
105060;'1983-06-13 04:00:00';6589
105061;'1980-08-04 03:00:00';1306
105062;'1990-01-13 02:00:00';216
105063;'1998-09-22 03:00:00';4876
105064;'1975-11-11 03:00:00';3814
105065;'2007-05-23 03:00:00';3890
105066;'1995-08-19 03:00:00';5094
105067;'1983-06-04 04:00:00';7891
105068;'1978-07-25 03:00:00';1805
105069;'1999-02-06 02:00:00';8075
105070;'1971-10-30 03:00:00';5747
105071;'2007-12-03 02:00:00';3618
105072;'1991-12-26 02:00:00';5016
105073;'1988-08-22 04:00:00';2398
105074;'2007-03-17 02:00:00';2596
105075;'2014-02-17 03:00:00';639
105076;'1978-06-02 03:00:00';3980
105077;'1976-10-25 03:00:00';7608
105078;'2001-04-15 03:00:00';4625
105079;'1973-09-20 03:00:00';1214
105080;'2002-04-14 03:00:00';2898
105081;'1999-03-12 02:00:00';7240
105082;'2017-07-14 02:00:00';9137
105083;'1984-12-02 03:00:00';3174
105084;'1984-02-07 03:00:00';9267
105085;'1996-04-02 03:00:00';5758
105086;'2012-07-27 03:00:00';7985
105087;'1986-03-15 03:00:00';1794
105088;'2003-11-15 02:00:00';956
105089;'2013-04-30 03:00:00';7406
105090;'2017-06-04 02:00:00';366
105091;'2002-02-11 02:00:00';4653
105092;'2003-04-03 03:00:00';2507
105093;'1999-09-06 03:00:00';3483
105094;'1992-03-28 02:00:00';5509
105095;'1981-12-18 03:00:00';948
105096;'2010-01-31 02:00:00';9167
105097;'1973-03-06 03:00:00';8875
105098;'1996-01-15 02:00:00';8617
105099;'2007-03-10 02:00:00';6440
105100;'2014-01-31 03:00:00';6171
105101;'1977-05-18 03:00:00';5753
105102;'1999-05-03 03:00:00';3901
105103;'1989-07-30 03:00:00';7241
105104;'1989-04-21 03:00:00';194
105105;'1984-12-26 03:00:00';3533
105106;'1999-07-09 03:00:00';6101
105107;'1985-10-02 03:00:00';107
105108;'1988-08-19 04:00:00';1948
105109;'1989-05-09 03:00:00';8822
105110;'1977-08-19 03:00:00';2793
105111;'1981-01-31 03:00:00';1284
105112;'2010-03-10 02:00:00';6944
105113;'2005-09-14 03:00:00';7344
105114;'1985-05-20 04:00:00';562
105115;'1984-08-05 04:00:00';5499
105116;'1996-03-21 02:00:00';6647
105117;'1992-09-03 03:00:00';4446
105118;'2000-05-20 03:00:00';443
105119;'2015-12-02 02:00:00';3226
105120;'1977-10-09 03:00:00';735
105121;'1988-11-20 03:00:00';9280
105122;'1987-03-19 03:00:00';6528
105123;'2009-06-11 03:00:00';1661
105124;'2005-05-07 03:00:00';677
105125;'2003-06-02 03:00:00';8269
105126;'1997-10-03 03:00:00';5074
105127;'1970-09-07 03:00:00';6353
105128;'1974-05-01 03:00:00';7081
105129;'1970-02-28 03:00:00';4475
105130;'1985-11-04 03:00:00';8176
105131;'2003-12-03 02:00:00';133
105132;'2002-10-05 03:00:00';5309
105133;'1976-01-18 03:00:00';1985
105134;'2016-11-19 02:00:00';4046
105135;'1984-09-20 04:00:00';8667
105136;'2017-02-08 02:00:00';1926
105137;'1992-01-02 02:00:00';4091
105138;'1973-08-09 03:00:00';6850
105139;'1993-08-13 03:00:00';5111
105140;'1994-09-15 03:00:00';1513
105141;'1971-05-03 03:00:00';997
105142;'1997-07-16 03:00:00';5953
105143;'1999-11-16 02:00:00';7262
105144;'2002-05-14 03:00:00';8351
105145;'1987-12-21 03:00:00';9662
105146;'2017-06-08 02:00:00';9078
105147;'1995-02-14 02:00:00';3688
105148;'1998-04-04 03:00:00';9457
105149;'1989-12-20 02:00:00';5255
105150;'1992-07-12 03:00:00';459
105151;'1973-07-03 03:00:00';2943
105152;'2014-10-24 03:00:00';9931
105153;'2017-03-17 02:00:00';7281
105154;'1988-01-31 03:00:00';1150
105155;'2004-02-09 02:00:00';6957
105156;'1991-11-08 02:00:00';3980
105157;'2012-03-10 03:00:00';4226
105158;'1973-01-20 03:00:00';109
105159;'1985-01-04 03:00:00';9841
105160;'2003-10-20 03:00:00';5412
105161;'1995-07-24 03:00:00';8640
105162;'1990-04-16 03:00:00';9545
105163;'2013-02-11 03:00:00';7018
105164;'1989-02-15 03:00:00';5205
105165;'1974-02-26 03:00:00';7267
105166;'1979-10-03 03:00:00';9798
105167;'1993-08-04 03:00:00';5674
105168;'2004-04-03 03:00:00';3
105169;'1970-11-07 03:00:00';3991
105170;'2016-03-25 02:00:00';6057
105171;'1971-10-10 03:00:00';5331
105172;'1994-07-28 03:00:00';6931
105173;'2016-06-03 02:00:00';295
105174;'1978-07-10 03:00:00';8200
105175;'1991-06-05 03:00:00';6493
105176;'2002-03-02 02:00:00';7887
105177;'2015-08-19 02:00:00';9619
105178;'1997-06-25 03:00:00';3181
105179;'1974-01-21 03:00:00';1854
105180;'2013-09-07 03:00:00';7343
105181;'1972-01-26 03:00:00';5610
105182;'2005-01-28 02:00:00';419
105183;'2015-03-21 02:00:00';1519
105184;'1991-01-28 02:00:00';512
105185;'1993-08-14 03:00:00';4960
105186;'2015-03-29 02:00:00';5159
105187;'2007-04-27 03:00:00';6814
105188;'1991-01-29 02:00:00';6625
105189;'2009-09-30 03:00:00';1001
105190;'2002-03-22 02:00:00';6103
105191;'1991-05-29 03:00:00';7510
105192;'1995-09-05 03:00:00';465
105193;'2010-03-26 02:00:00';2843
105194;'1994-10-23 02:00:00';8294
105195;'2005-01-03 02:00:00';1927
105196;'1983-12-09 03:00:00';2162
105197;'1970-09-18 03:00:00';9888
105198;'2003-12-23 02:00:00';7078
105199;'1992-03-12 02:00:00';1700
105200;'1991-08-20 03:00:00';3784
105201;'1970-11-14 03:00:00';4273
105202;'2007-12-25 02:00:00';9515
105203;'1992-06-10 03:00:00';6368
105204;'2003-10-06 03:00:00';8826
105205;'1988-09-26 03:00:00';6427
105206;'2014-05-18 03:00:00';4750
105207;'1985-02-06 03:00:00';144
105208;'2016-12-06 02:00:00';608
105209;'2011-08-05 03:00:00';3053
105210;'1984-05-21 04:00:00';2407
105211;'1970-05-08 03:00:00';8123
105212;'1982-06-08 04:00:00';498
105213;'2007-09-03 03:00:00';9288
105214;'1990-12-14 02:00:00';6146
105215;'2001-04-17 03:00:00';540
105216;'1971-07-27 03:00:00';6927
105217;'1981-08-04 04:00:00';2685
105218;'2008-11-18 02:00:00';555
105219;'1993-06-06 03:00:00';462
105220;'2016-11-09 02:00:00';2835
105221;'1994-02-28 02:00:00';98
105222;'2010-04-26 03:00:00';6993
105223;'1979-05-19 03:00:00';3486
105224;'1987-07-13 04:00:00';9983
105225;'2011-07-24 03:00:00';9005
105226;'2014-07-13 03:00:00';9126
105227;'1973-07-20 03:00:00';5021
105228;'2001-02-09 02:00:00';9156
105229;'1986-12-14 03:00:00';8070
105230;'1993-03-26 02:00:00';3228
105231;'1988-03-26 03:00:00';6027
105232;'2009-12-20 02:00:00';6631
105233;'2007-10-31 02:00:00';809
105234;'1972-04-07 03:00:00';2841
105235;'1973-07-09 03:00:00';3308
105236;'2007-01-28 02:00:00';223
105237;'1995-07-06 03:00:00';5105
105238;'1978-07-27 03:00:00';3316
105239;'2004-02-02 02:00:00';4758
105240;'2012-12-24 03:00:00';1602
105241;'1996-11-08 02:00:00';6718
105242;'2007-03-13 02:00:00';2133
105243;'1971-02-10 03:00:00';9585
105244;'2014-08-04 03:00:00';7947
105245;'1978-02-18 03:00:00';3071
105246;'1981-02-07 03:00:00';8776
105247;'2010-01-20 02:00:00';9045
105248;'1984-12-12 03:00:00';1398
105249;'1971-01-02 03:00:00';4104
105250;'1979-06-02 03:00:00';9226
105251;'2005-01-21 02:00:00';9935
105252;'1984-06-14 04:00:00';6578
105253;'1974-01-29 03:00:00';3725
105254;'1987-09-20 04:00:00';5514
105255;'1972-03-08 03:00:00';8699
105256;'1978-09-02 03:00:00';9885
105257;'1987-02-15 03:00:00';4501
105258;'1971-05-28 03:00:00';1545
105259;'1991-07-08 03:00:00';5835
105260;'2008-12-31 02:00:00';5115
105261;'1980-02-17 03:00:00';2903
105262;'1977-03-20 03:00:00';6106
105263;'2005-07-21 03:00:00';270
105264;'1978-08-31 03:00:00';3951
105265;'1974-05-22 03:00:00';7039
105266;'2004-10-14 03:00:00';3042
105267;'2013-04-01 03:00:00';6969
105268;'1993-01-07 02:00:00';1600
105269;'1974-04-22 03:00:00';3418
105270;'2010-04-01 03:00:00';9096
105271;'2012-04-21 03:00:00';129
105272;'1970-08-04 03:00:00';4533
105273;'1988-09-10 04:00:00';3333
105274;'2016-01-15 02:00:00';1045
105275;'2002-04-18 03:00:00';9902
105276;'1971-12-22 03:00:00';2153
105277;'2002-10-01 03:00:00';4321
105278;'2002-07-30 03:00:00';7413
105279;'1994-09-15 03:00:00';5610
105280;'1984-11-01 03:00:00';9319
105281;'1974-07-05 03:00:00';690
105282;'2010-08-10 03:00:00';1860
105283;'2005-10-06 03:00:00';9183
105284;'1987-01-13 03:00:00';8430
105285;'1997-04-12 03:00:00';7386
105286;'2008-02-27 02:00:00';9186
105287;'1974-06-06 03:00:00';1500
105288;'1985-10-29 03:00:00';7325
105289;'1998-10-20 03:00:00';7266
105290;'2016-04-16 02:00:00';79
105291;'1997-08-17 03:00:00';944
105292;'2006-08-11 03:00:00';8632
105293;'1986-01-22 03:00:00';3250
105294;'1993-11-13 02:00:00';9486
105295;'1977-05-10 03:00:00';7677
105296;'1970-12-10 03:00:00';3105
105297;'1984-03-03 03:00:00';6804
105298;'1988-05-08 04:00:00';4645
105299;'1979-10-25 03:00:00';4822
105300;'1981-04-06 04:00:00';5103
105301;'1988-11-06 03:00:00';5044
105302;'1977-05-08 03:00:00';7035
105303;'1986-02-24 03:00:00';1728
105304;'2016-02-11 02:00:00';1914
105305;'1998-07-04 03:00:00';5666
105306;'2008-05-08 03:00:00';6825
105307;'1992-04-10 03:00:00';4324
105308;'1977-03-15 03:00:00';1020
105309;'2006-09-12 03:00:00';269
105310;'2014-10-31 02:00:00';1881
105311;'1985-11-29 03:00:00';2971
105312;'1997-09-27 03:00:00';9073
105313;'1985-01-26 03:00:00';5433
105314;'1972-03-22 03:00:00';2234
105315;'1989-07-14 03:00:00';3040
105316;'1984-04-08 04:00:00';1591
105317;'1998-02-28 02:00:00';9738
105318;'1973-02-21 03:00:00';4377
105319;'1971-07-21 03:00:00';1905
105320;'1985-02-14 03:00:00';7358
105321;'2015-09-22 02:00:00';5334
105322;'2007-08-11 03:00:00';1768
105323;'1997-07-11 03:00:00';1598
105324;'1977-09-19 03:00:00';2585
105325;'1990-11-05 02:00:00';1447
105326;'2009-08-14 03:00:00';1274
105327;'1991-08-06 03:00:00';1448
105328;'2006-01-07 02:00:00';5979
105329;'1981-12-23 03:00:00';5254
105330;'1988-03-06 03:00:00';3092
105331;'1994-10-03 02:00:00';6355
105332;'2012-02-22 03:00:00';7898
105333;'1993-01-24 02:00:00';1920
105334;'2004-09-11 03:00:00';8638
105335;'1973-08-30 03:00:00';4052
105336;'2011-02-17 02:00:00';1007
105337;'1983-05-02 04:00:00';6245
105338;'1982-08-09 04:00:00';3680
105339;'2004-06-12 03:00:00';1826
105340;'2006-07-02 03:00:00';7028
105341;'1975-02-14 03:00:00';2003
105342;'1984-12-18 03:00:00';9093
105343;'1989-12-18 02:00:00';3688
105344;'1983-04-28 04:00:00';4659
105345;'1990-12-18 02:00:00';4751
105346;'2005-12-01 02:00:00';2410
105347;'1985-01-05 03:00:00';6273
105348;'1997-05-31 03:00:00';9757
105349;'1986-04-01 04:00:00';9579
105350;'2017-04-16 02:00:00';7631
105351;'1986-11-12 03:00:00';7691
105352;'2015-07-04 02:00:00';6064
105353;'1995-08-25 03:00:00';2816
105354;'2015-10-20 02:00:00';8212
105355;'1971-08-12 03:00:00';7796
105356;'2009-02-18 02:00:00';5215
105357;'2014-06-25 03:00:00';2614
105358;'2000-11-17 02:00:00';5325
105359;'1976-07-08 03:00:00';4911
105360;'1991-07-12 03:00:00';7070
